,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8565,605,Spain,Male,33,5,150092.8,1,0,0,71862.79,0
8566,587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1
8567,829,Germany,Female,27,9,112045.67,1,1,1,119708.21,1
8568,731,France,Male,37,7,0.0,2,1,1,184581.68,0
8569,663,France,Female,37,5,124626.07,1,1,1,78004.5,0
8570,770,NotReported,Female,46,5,141788.63,2,0,0,164967.21,0
8571,697,NotReported,Female,34,2,126558.92,1,1,0,73334.43,0
8572,717,NotReported,Male,28,4,128206.79,1,1,1,54272.12,0
8573,850,Germany,Female,45,5,103909.86,1,1,0,60083.11,1
8574,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0
8575,563,France,Male,33,8,0.0,2,0,1,68815.05,0
8576,677,France,Female,36,7,0.0,1,1,0,47318.75,0
8577,705,Germany,Female,37,4,115518.07,1,0,0,76544.9,1
8578,594,France,Male,35,2,0.0,2,1,0,103480.69,0
8579,668,France,Female,53,10,110240.04,1,0,0,183980.56,1
8580,645,France,Male,30,1,125739.26,1,1,1,193441.23,0
8581,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
8582,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0
8583,546,France,Male,28,8,0.0,1,1,0,159254.29,0
8584,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1
8585,587,France,Male,33,8,148163.57,1,0,0,122925.4,0
8586,698,France,Female,51,6,144237.91,4,1,0,157143.61,1
8587,675,France,Female,57,8,0.0,2,0,1,95463.29,0
8588,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
8589,595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0
8590,578,Spain,Male,28,4,0.0,2,0,0,6947.09,0
8591,681,France,Male,32,3,148884.47,2,1,1,90967.37,0
8592,744,Spain,Female,46,1,0.0,3,1,1,177431.59,1
8593,721,France,Male,35,10,0.0,2,1,0,71594.26,0
8594,744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0
8595,735,France,Male,43,9,127806.91,1,1,1,73069.59,0
8596,697,France,Female,48,1,0.0,2,1,1,87400.53,0
8597,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
8598,493,Spain,Female,48,7,0.0,2,1,0,48545.1,0
8599,604,Spain,Female,26,3,0.0,2,1,0,155248.62,0
8600,672,France,Male,31,6,91125.75,1,1,0,177295.92,0
8601,686,France,Male,32,6,0.0,2,1,1,179093.26,0
8602,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0
8603,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
8604,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
8605,802,France,Female,60,3,92887.06,1,1,0,39473.63,1
8606,802,France,NotSpecified,33,8,0.0,2,1,0,143706.18,0
8607,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
8608,652,France,Male,36,1,0.0,2,1,1,151314.98,0
8609,694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1
8610,556,France,Female,54,4,150005.38,1,1,0,157015.5,1
8611,516,Spain,Male,50,5,0.0,1,0,2,146145.93,1
8612,758,France,Female,52,7,125095.94,1,1,0,171189.83,1
8613,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0
8614,712,France,Male,33,2,182888.08,1,1,0,3061.0,0
8615,635,Spain,Female,35,7,0.0,2,1,1,65951.65,0
8616,554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0
8617,508,NotReported,Female,43,9,0.0,1,1,0,103726.71,0
8618,721,France,Male,69,2,108424.19,1,1,1,178418.35,0
8619,717,France,Male,50,9,90305.76,1,1,1,124626.57,0
8620,613,Spain,Male,29,0,0.0,2,0,1,133897.32,0
8621,699,Germany,NotSpecified,34,4,185173.81,2,1,0,120834.48,0
8622,562,Spain,Female,35,0,0.0,2,1,0,119899.52,0
8623,624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0
8624,567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0
8625,652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0
8626,620,France,Male,22,0,0.0,1,1,0,32589.45,0
8627,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0
8628,523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0
8629,520,France,Male,38,5,0.0,2,1,0,163185.76,0
8630,600,France,Female,39,5,0.0,1,0,0,118272.07,0
8631,749,France,Male,24,1,0.0,3,1,1,47911.03,0
8632,710,France,Male,30,6,0.0,2,1,1,8991.17,0
8633,633,France,Male,31,1,0.0,1,1,0,48606.71,0
8634,802,Spain,Male,41,6,0.0,2,1,0,47322.05,0
8635,680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0
8636,752,France,Male,39,3,0.0,1,1,0,188187.05,0
8637,542,France,Female,43,8,145618.37,1,0,1,10350.74,0
8638,598,France,Male,60,4,0.0,1,1,0,197727.14,1
8639,735,France,Female,53,8,123845.36,2,0,1,170454.93,1
8640,608,Spain,Male,34,7,86656.13,1,0,1,59890.29,0
8641,495,France,Female,40,1,140197.71,2,1,0,150720.39,0
8642,661,Spain,Male,42,2,178820.91,1,2,0,29358.57,1
8643,703,France,Female,32,6,0.0,2,0,0,33606.52,0
8644,701,France,Male,43,2,0.0,2,1,1,165303.79,0
8645,525,France,Male,35,7,165358.77,1,0,1,94738.54,0
8646,595,France,Female,37,9,0.0,2,1,1,41447.86,0
8647,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
8648,631,France,Male,36,1,0.0,2,0,0,133141.34,0
8649,633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0
8650,717,France,Male,48,7,123764.95,1,1,1,169952.82,0
8651,579,Spain,Male,33,1,0.0,2,1,1,54816.57,0
8652,749,France,Female,27,9,0.0,2,1,0,132734.87,0
8653,747,France,Male,27,10,0.0,2,0,0,13007.89,0
8654,728,Spain,Female,29,1,0.0,1,1,1,83056.22,0
8655,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
8656,577,France,Female,35,10,0.0,2,1,1,25161.61,0
8657,545,France,Female,26,1,0.0,2,1,1,199638.56,0
8658,609,Spain,NotSpecified,43,6,86053.52,2,1,1,113276.46,1
8659,604,France,Male,36,6,116229.85,2,1,1,79633.38,0
8660,600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0
8661,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0
8662,678,NotReported,Male,28,5,138668.18,1,1,1,54144.01,0
8663,569,France,Female,43,7,76534.49540312754,2,1,2,77703.19,0
8664,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0
8665,748,France,Female,34,8,0.0,2,1,0,53584.03,0
8666,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
8667,721,France,Male,41,2,0.0,2,1,0,168219.75,0
8668,577,France,Male,60,10,125389.7,2,1,1,178616.73,0
8669,627,Germany,Male,28,5,71097.23,1,1,1,130504.49,0
8670,697,France,NotSpecified,49,7,195238.29,4,0,1,131083.56,1
8671,538,Germany,Female,37,6,164365.44,1,0,1,5698.97,0
8672,724,France,Female,37,10,68598.56,1,1,0,157862.82,0
8673,795,France,Female,36,1,151844.64,1,1,1,135388.89,0
8674,584,Spain,Male,32,5,0.0,2,1,0,10956.82,0
8675,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0
8676,707,France,Male,40,1,0.0,2,1,0,14090.4,1
8677,582,Germany,Male,37,1,88938.62,1,1,1,10054.53,0
8678,597,Spain,Female,33,2,0.0,2,1,1,4700.66,0
8679,698,France,Male,31,1,156111.24,1,0,0,134790.74,0
8680,650,Germany,Male,26,4,214346.96,2,1,0,128815.33,0
8681,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
8682,832,France,Female,29,5,0.0,2,1,0,178779.52,0
8683,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
8684,782,France,Male,33,7,191523.09,1,1,1,167058.75,0
8685,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0
8686,619,Germany,Female,41,5,92467.58,1,1,0,38270.47,0
8687,487,Spain,Female,40,6,136093.74,1,0,1,193408.43,0
8688,506,Spain,Male,32,8,0.0,2,0,1,182692.8,0
8689,655,Spain,Male,37,1,0.0,1,1,1,106040.97,0
8690,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1
8691,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0
8692,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0
8693,784,Spain,Male,38,10,122267.85,1,0,0,145759.93,0
8694,828,France,Male,30,4,73070.18,2,0,0,161671.15,0
8695,650,Spain,Female,23,5,0.0,1,1,1,180622.43,0
8696,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0
8697,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
8698,680,France,NotSpecified,33,1,123082.08,1,1,0,134960.98,0
8699,659,France,Female,37,1,151105.68,1,1,1,140934.57,0
8700,770,Spain,Male,30,8,0.0,2,0,1,50839.85,0
8701,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
8702,556,France,Female,43,6,0.0,3,0,0,125154.57,1
8703,576,Germany,Female,71,6,76534.49540312754,1,1,1,193135.25,1
8704,676,Spain,Female,30,5,0.0,2,0,1,157888.5,0
8705,834,Germany,Female,68,9,130169.27,2,0,1,93112.2,0
8706,790,Spain,Male,20,8,0.0,2,1,0,168152.76,0
8707,680,France,Male,31,10,113292.17,1,1,1,122639.73,0
8708,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0
8709,736,Germany,Female,26,0,84587.9,1,0,1,188037.76,0
8710,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0
8711,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0
8712,656,France,Male,50,7,0.0,2,0,1,72143.44,0
8713,567,Spain,Male,40,8,28649.64,1,1,1,95140.62,0
8714,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0
8715,764,France,Female,40,9,100480.53,1,1,0,124095.69,0
8716,709,France,NotSpecified,32,7,0.0,2,1,1,199418.02,0
8717,610,France,Male,40,9,0.0,1,1,1,149602.54,0
8718,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
8719,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0
8720,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
8721,654,France,Male,47,10,0.0,2,1,0,170481.98,0
8722,728,France,Male,34,4,106328.08,1,1,0,88680.65,0
8723,550,France,Male,44,9,0.0,2,1,0,26257.01,0
8724,559,Spain,Male,25,5,0.0,2,1,1,163221.22,0
8725,624,France,Female,45,3,68639.57,1,1,0,168002.31,1
8726,564,France,Female,33,4,135946.26,1,1,0,63170.0,0
8727,662,France,Female,39,5,139562.05,2,1,0,61636.22,0
8728,715,France,Female,35,3,0.0,1,1,1,152012.36,0
8729,692,France,Male,69,10,154953.94,1,1,1,70849.47,0
8730,617,Spain,Male,50,7,0.0,1,1,0,184839.7,1
8731,614,Spain,Male,66,2,0.0,2,0,1,180082.7,0
8732,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
8733,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
8734,636,Spain,Female,32,8,0.0,2,1,0,138555.46,0
8735,646,France,Male,52,8,76534.49540312754,1,0,0,172495.81,1
8736,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
8737,652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0
8738,609,France,Male,34,1,0.0,1,1,1,181177.9,0
8739,365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1
8740,772,France,Male,43,6,0.0,2,1,1,57675.88,0
8741,674,France,Male,37,3,0.0,1,1,0,158049.9,0
8742,602,France,Female,39,6,154121.32,2,1,0,176614.86,1
8743,553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0
8744,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
8745,456,France,Male,29,5,107000.49,1,1,1,153419.62,0
8746,576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0
8747,850,France,Female,35,5,0.0,1,1,1,80992.8,0
8748,606,France,Female,71,8,0.0,2,1,1,169741.96,0
8749,668,Spain,Male,34,0,0.0,1,0,0,99984.86,0
8750,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0
8751,749,Spain,Male,36,7,0.0,2,0,0,80134.65,0
8752,660,France,Male,38,7,0.0,2,0,1,146585.53,0
8753,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
8754,415,France,Male,32,5,145807.59,1,1,1,3064.65,0
8755,627,France,Male,70,1,94416.78,1,0,1,145299.5,0
8756,708,Germany,Male,37,8,76534.49540312754,1,1,1,26912.34,0
8757,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1
8758,629,France,Female,31,6,0.0,1,1,1,16447.6,1
8759,662,France,Female,47,6,0.0,2,1,1,129392.75,0
8760,534,France,Male,38,3,0.0,1,0,0,143938.27,0
8761,617,France,Female,24,4,137295.19,2,1,1,91195.12,0
8762,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
8763,630,NotReported,Female,31,2,112373.49,2,1,1,131167.98,0
8764,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1
8765,787,Germany,Female,38,3,158373.23,1,1,1,28228.35,0
8766,667,France,Male,36,8,139753.35,1,1,0,79871.16,0
8767,679,Spain,Male,33,4,96110.22,1,1,0,1173.23,0
8768,779,Germany,Male,33,1,158456.76,1,1,1,197000.92,1
8769,643,Spain,Male,43,1,0.0,2,1,1,145764.4,0
8770,515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1
8771,786,France,NotSpecified,37,7,165896.22,2,1,1,66977.68,0
8772,640,France,Female,33,1,167298.42,1,0,1,145381.65,0
8773,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
8774,651,France,Female,39,8,0.0,1,1,0,137452.57,0
8775,768,France,Male,54,8,69712.74,1,1,1,69381.05,0
8776,662,France,Female,22,9,0.0,2,1,1,44377.65,0
8777,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0
8778,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
8779,692,France,Female,42,2,0.0,2,1,0,145222.93,0
8780,687,France,Female,47,7,0.0,2,1,1,177624.01,0
8781,546,Spain,Female,45,2,0.0,1,0,0,197789.83,1
8782,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0
8783,546,Spain,Male,25,7,127728.24,1,1,1,105279.74,0
8784,814,France,Female,48,7,0.0,2,1,2,132870.15,0
8785,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0
8786,422,France,Male,54,3,140014.42,1,0,1,86350.97,0
8787,688,France,Female,37,0,0.0,2,1,0,53222.15,1
8788,490,France,Male,29,4,0.0,2,1,0,32089.57,0
8789,781,Spain,Male,35,1,0.0,2,0,0,42117.9,0
8790,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
8791,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
8792,547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0
8793,637,France,Female,36,9,166939.88,1,1,1,72504.76,0
8794,705,France,NotSpecified,50,4,77065.9,2,0,1,145159.26,0
8795,502,France,Male,37,10,0.0,1,1,1,76642.68,0
8796,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0
8797,598,Spain,Male,44,8,0.0,2,1,0,148487.9,0
8798,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
8799,529,Spain,NotSpecified,34,9,0.0,1,1,1,93208.22,0
8800,585,France,Male,54,8,87105.32,1,1,1,55346.14,0
8801,430,Germany,Male,36,1,138992.48,2,0,0,122373.42,0
8802,580,France,Female,35,1,102097.33,1,0,1,168285.85,0
8803,540,Germany,Male,39,4,127278.31,1,1,2,16150.34,0
8804,666,Spain,Female,36,6,0.0,2,1,0,176692.87,0
8805,748,Germany,Male,45,2,119852.01,1,0,0,73853.94,1
8806,579,Germany,Female,64,6,145215.43,1,1,1,164083.72,0
8807,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
8808,523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1
8809,548,Spain,Male,33,6,0.0,1,1,1,31728.35,0
8810,649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0
8811,698,France,Male,37,8,0.0,1,0,0,145004.39,0
8812,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0
8813,708,France,Female,59,2,0.0,1,1,0,179673.11,1
8814,773,Spain,Female,39,4,0.0,2,0,1,182081.45,0
8815,798,France,Male,22,8,0.0,2,1,0,107615.43,0
8816,626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0
8817,613,Spain,Male,39,8,118201.41,1,1,0,23315.59,0
8818,508,France,Male,49,7,122451.46,1,1,1,75808.1,0
8819,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
8820,538,France,Male,31,1,0.0,2,1,0,1375.46,0
8821,594,France,Female,30,10,0.0,2,1,1,124071.71,0
8822,650,France,NotSpecified,31,3,136067.82,2,1,0,65567.91,0
8823,579,Germany,Female,39,5,117833.3,3,0,0,5831.0,1
8824,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1
8825,735,France,Female,33,4,0.0,2,1,0,149474.69,0
8826,815,France,NotSpecified,45,7,0.0,1,0,1,52885.23,1
8827,850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
8828,708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0
8829,413,Spain,Male,35,2,0.0,2,1,1,60972.84,0
8830,654,Germany,Male,31,5,150593.59,2,1,1,105218.45,0
8831,644,Germany,Female,44,8,106022.73,2,0,0,148727.42,0
8832,645,France,Female,37,1,0.0,2,1,1,68987.55,0
8833,778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0
8834,696,France,Male,22,9,149777.0,1,1,1,198032.93,0
8835,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0
8836,764,France,Male,41,7,0.0,2,0,0,134878.34,0
8837,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
8838,772,France,Male,47,9,152347.01,1,0,1,17671.78,0
8839,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0
8840,694,Spain,Female,39,9,0.0,2,0,0,99924.04,0
8841,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0
8842,676,France,Female,34,1,63095.01,1,1,1,40645.81,0
8843,649,France,Female,36,8,0.0,2,0,1,109179.89,0
8844,518,France,Male,38,3,90957.81,1,0,1,162304.59,0
8845,731,France,Male,43,2,0.0,1,1,1,170034.95,1
8846,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
8847,752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0
8848,552,France,Male,36,8,0.0,2,0,0,132547.02,0
8849,675,France,Male,34,1,124619.33,2,0,1,163667.56,0
8850,807,France,Male,35,3,174790.15,1,1,1,600.36,0
8851,806,Spain,Female,37,2,137794.18,2,0,1,75232.02,0
8852,772,Germany,Male,37,7,111565.91,1,1,2,121073.23,0
8853,827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0
8854,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
8855,757,France,Female,49,2,0.0,1,0,0,164482.92,0
8856,748,France,Male,38,4,115221.36,1,0,1,70956.75,0
8857,702,Spain,Male,44,9,0.0,1,0,0,59207.41,1
8858,546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0
8859,556,NotReported,Male,35,10,0.0,2,1,1,192751.18,0
8860,524,France,Male,32,1,144875.71,1,0,0,187740.04,0
8861,619,Spain,Male,52,8,0.0,2,1,1,123242.11,0
8862,568,France,Female,44,7,0.0,2,0,0,62370.67,1
8863,655,France,Male,37,6,76534.49540312754,2,1,0,1775.52,0
8864,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
8865,695,France,Male,49,9,159458.53,1,1,2,135841.35,0
8866,588,Spain,Male,33,2,0.0,2,1,1,12483.56,0
8867,710,France,Male,45,1,0.0,2,1,1,36154.66,0
8868,584,Spain,Female,48,2,213146.2,1,1,0,75161.25,1
8869,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
8870,770,France,Female,68,2,183555.24,1,0,0,159557.28,1
8871,850,France,Male,49,5,122486.47,1,0,1,59748.19,0
8872,569,France,Male,41,4,120243.49,1,1,0,163150.03,1
8873,712,France,Female,32,1,0.0,2,1,0,1703.58,0
8874,693,France,Male,38,7,198338.77,2,1,1,14278.18,0
8875,697,Spain,Male,62,5,0.0,1,1,0,129188.18,1
8876,524,France,Male,22,9,0.0,2,1,0,74405.34,0
8877,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0
8878,599,Spain,Male,37,6,0.0,2,1,0,113868.4,0
8879,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1
8880,663,Spain,NotSpecified,33,8,122528.18,1,1,0,196260.3,0
8881,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
8882,524,France,Male,28,1,93577.3,1,1,1,51670.82,0
8883,516,France,Female,47,6,109387.33,1,0,0,121365.45,0
8884,685,France,Female,43,1,132667.17,1,1,1,41876.98,0
8885,705,France,Male,38,1,189443.72,1,0,1,106648.58,0
8886,650,Spain,Male,25,7,160599.06,2,1,1,28391.52,0
8887,691,Spain,Male,36,7,129934.64,1,0,0,100117.00934116702,1
8888,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
8889,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
8890,779,France,Female,29,3,46388.16,3,1,0,127939.26,1
8891,784,Spain,Male,35,3,0.0,2,0,0,81483.64,0
8892,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
8893,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,0
8894,814,France,Male,49,8,0.0,2,0,0,157822.54,0
8895,668,NotReported,Female,30,8,0.0,2,1,0,138465.7,0
8896,657,France,Female,39,4,80293.81,1,1,0,97192.76,0
8897,635,France,Male,43,10,122198.21,2,0,1,179144.54,0
8898,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
8899,430,France,Male,38,9,0.0,2,1,1,12050.77,0
8900,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
8901,493,France,Female,36,5,148667.81,2,1,0,56092.51,0
8902,686,Spain,Female,47,6,0.0,1,1,0,100117.00934116702,1
8903,526,Spain,Female,36,5,91132.18,1,0,0,58111.71,0
8904,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
8905,850,France,Female,33,3,0.0,2,1,1,11159.19,0
8906,678,Spain,Female,40,4,113794.22,1,1,0,16618.76,0
8907,662,Spain,Female,54,1,187997.15,1,0,2,111442.71,1
8908,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
8909,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0
8910,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
8911,548,France,Male,57,6,76165.65,1,1,1,133537.53,0
8912,705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1
8913,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0
8914,640,France,Female,29,4,0.0,2,1,0,44904.26,0
8915,444,France,Male,43,3,0.0,2,1,1,159131.21,0
8916,568,Spain,Female,36,10,153610.61,1,1,1,54083.8,1
8917,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
8918,516,France,Male,27,9,0.0,1,1,0,142680.64,1
8919,525,France,Male,33,1,112833.35,1,0,1,175178.56,0
8920,691,France,Female,40,0,115465.98,1,1,1,60622.61,0
8921,651,France,Female,65,0,0.0,2,1,1,190454.04,0
8922,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
8923,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
8924,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
8925,683,France,Female,29,9,0.0,2,1,1,48849.89,0
8926,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
8927,705,France,Male,25,3,113736.27,1,0,1,196864.61,0
8928,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
8929,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1
8930,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
8931,637,France,Male,40,8,125470.81,1,1,1,174536.17,0
8932,710,France,Male,40,5,0.0,2,0,0,162878.96,0
8933,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
8934,551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1
8935,559,France,Male,52,2,0.0,1,1,0,129013.59,1
8936,531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0
8937,704,Spain,Male,37,4,0.0,2,0,0,25684.93,0
8938,731,France,Female,47,1,115414.19,3,0,0,191734.67,1
8939,614,Spain,Female,41,7,146997.64,2,0,0,137791.18,0
8940,773,Spain,Female,23,8,0.0,2,1,0,56759.79,0
8941,822,France,Male,50,7,0.0,2,1,1,10062.8,0
8942,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
8943,565,France,Male,32,9,0.0,2,1,0,5388.3,0
8944,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
8945,684,France,Male,27,2,134603.88,1,1,1,71725.73,0
8946,566,France,Male,30,5,0.0,1,1,0,54926.51,1
8947,520,France,Male,58,3,0.0,2,0,1,32790.02,0
8948,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0
8949,583,France,Male,36,8,0.0,2,0,1,5571.59,0
8950,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
8951,620,France,Male,41,3,0.0,2,1,1,137309.06,0
8952,713,France,Female,52,0,185891.54,1,1,1,46369.57,1
8953,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
8954,522,Spain,Male,30,3,0.0,2,1,0,145490.85,0
8955,492,France,Female,28,9,0.0,2,1,0,95957.09,0
8956,768,France,Male,30,6,0.0,2,1,1,199454.37,0
8957,585,France,Female,39,7,0.0,2,1,0,2401.26,0
8958,655,France,Female,41,5,76534.49540312754,1,0,0,36548.0,1
8959,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0
8960,788,NotReported,Female,43,10,0.0,2,1,1,116111.51,0
8961,590,Germany,NotSpecified,27,8,123599.49,2,1,0,1676.92,0
8962,549,France,Female,46,7,0.0,1,1,1,109057.56,0
8963,651,France,Male,37,7,0.0,2,1,1,130132.41,0
8964,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
8965,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
8966,621,Germany,NotSpecified,46,6,141078.37,1,0,0,34580.8,1
8967,708,France,Female,51,8,70754.18,1,1,1,92920.04,1
8968,753,France,Male,33,5,122568.05,2,1,1,82820.85,0
8969,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
8970,611,Spain,Female,33,7,0.0,2,1,1,3729.89,0
8971,680,France,NotSpecified,32,5,92961.61,1,1,0,116957.6,0
8972,533,France,Female,39,2,0.0,1,0,1,73669.94,1
8973,593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0
8974,607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0
8975,705,France,Male,32,3,0.0,2,0,0,129576.99,0
8976,590,France,Female,54,4,0.0,2,1,1,93820.49,1
8977,560,France,Female,44,5,143244.97,1,1,0,98661.27,0
8978,739,Spain,Male,37,0,128366.44,1,1,0,12796.43,0
8979,849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1
8980,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
8981,770,France,Male,24,9,101827.07,1,1,0,167256.35,0
8982,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
8983,600,France,Female,32,7,98877.95,1,1,0,132973.21,0
8984,525,Spain,Male,36,3,77910.23,1,1,0,67238.01,0
8985,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
8986,690,France,Male,36,7,101583.11,2,1,0,123775.15,0
8987,826,France,Male,26,5,142662.68,1,0,0,60285.3,0
